Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Justine,2020-04-12 19:15:23,00:17:36,,Community: Saison 1: Une guerre moderne (Épisode 23),,Firefox PC (Cadmium),00:21:01,00:21:01,FR (France)
Justine,2020-04-12 18:28:48,00:02:58,Autoplayed: user action: None; ,Community: Saison 1: Une guerre moderne (Épisode 23),,Firefox PC (Cadmium),00:03:26,Not latest view,FR (France)
Justine,2020-04-12 18:07:41,00:21:04,,Community: Saison 1: L'art de l'éloquence (Épisode 22),,Firefox PC (Cadmium),00:21:16,00:21:16,FR (France)
Justine,2020-04-12 17:34:30,00:00:02,Autoplayed: user action: None; ,Community: Saison 1: L'art de l'éloquence (Épisode 22),,Firefox PC (Cadmium),00:00:02,Not latest view,FR (France)
Justine,2020-04-12 17:13:38,00:20:20,Autoplayed: user action: None; ,Community: Saison 1: Volaille américaine contemporaine (Épisode 21),,Firefox PC (Cadmium),00:21:15,00:21:15,FR (France)
Justine,2020-04-12 15:57:23,00:20:35,Autoplayed: user action: None; ,Community: Saison 1: La science de l'illusion (Épisode 20),,Firefox PC (Cadmium),00:20:52,00:20:52,FR (France)
Justine,2020-04-12 15:18:27,00:21:19,Autoplayed: user action: None; ,Community: Saison 1: Poterie : Niveau débutant (Épisode 19),,Firefox PC (Cadmium),00:21:19,00:21:19,FR (France)
Justine,2020-04-12 14:58:15,00:20:05,Autoplayed: user action: Unspecified; ,Community: Saison 1: B A BA de la généalogie (Épisode 18),,Firefox PC (Cadmium),00:20:57,00:20:57,FR (France)
Justine,2020-04-12 14:37:26,00:20:43,Autoplayed: user action: None; ,Community: Saison 1: Éducation physique (Épisode 17),,Firefox PC (Cadmium),00:21:20,00:21:20,FR (France)
Justine,2020-04-12 14:16:33,00:20:24,Autoplayed: user action: None; ,Community: Saison 1: Communication (Épisode 16),,Firefox PC (Cadmium),00:21:10,00:21:10,FR (France)
Justine,2020-04-12 13:55:55,00:20:31,Autoplayed: user action: None; ,Community: Saison 1: Expressionnisme romantique (Épisode 15),,Firefox PC (Cadmium),00:21:17,00:21:17,FR (France)
Justine,2020-04-12 13:26:32,00:20:17,Autoplayed: user action: None; ,Community: Saison 1: Danse interprétative (Épisode 14),,Firefox PC (Cadmium),00:20:42,00:20:42,FR (France)
Justine,2020-04-12 12:54:00,00:21:01,Autoplayed: user action: None; ,Community: Saison 1: Journalisme d'investigation (Épisode 13),,Firefox PC (Cadmium),00:21:11,00:21:11,FR (France)
Justine,2020-04-12 12:34:35,00:19:09,Autoplayed: user action: None; ,Community: Saison 1: Religion comparée (Épisode 12),,Firefox PC (Cadmium),00:21:16,00:21:16,FR (France)
Justine,2020-04-12 12:13:15,00:21:18,Autoplayed: user action: None; ,Community: Saison 1: Politiques de la sexualité humaine (Épisode 11),,Firefox PC (Cadmium),00:21:18,00:21:18,FR (France)
Justine,2020-04-12 12:03:02,00:10:12,,Community: Saison 1: Sciences de l'environnement (Épisode 10),,Firefox PC (Cadmium),00:21:20,00:21:20,FR (France)
Justine,2020-04-12 11:56:36,00:05:58,Autoplayed: user action: Unspecified; ,Breaking Bad: Saison 3: Crash (Épisode 1),,Firefox PC (Cadmium),00:06:51,Not latest view,FR (France)
Justine,2020-04-12 11:40:07,00:12:34,,Breaking Bad: Saison 2: Effet papillon (Épisode 13),,Firefox PC (Cadmium),00:46:56,00:46:56,FR (France)
Justine,2020-04-12 09:49:10,00:29:08,,Breaking Bad: Saison 2: Effet papillon (Épisode 13),,Firefox PC (Cadmium),00:34:11,Not latest view,FR (France)
Justine,2020-04-11 22:38:14,00:03:17,Autoplayed: user action: Unspecified; ,Breaking Bad: Saison 2: Effet papillon (Épisode 13),,Firefox PC (Cadmium),00:04:23,Not latest view,FR (France)
Justine,2020-04-11 21:51:40,00:46:29,Autoplayed: user action: None; ,Breaking Bad: Saison 2: Vie et mort (Épisode 12),,Firefox PC (Cadmium),00:46:53,00:46:53,FR (France)
Justine,2020-04-11 21:46:54,00:04:41,,Breaking Bad: Saison 2: Nouvelle donne (Épisode 11),,Firefox PC (Cadmium),00:46:44,00:46:44,FR (France)
Justine,2020-04-11 16:22:03,00:35:26,,Breaking Bad: Saison 2: Nouvelle donne (Épisode 11),,Firefox PC (Cadmium),00:42:07,Not latest view,FR (France)
Justine,2020-04-10 16:11:33,00:03:46,Autoplayed: user action: None; ,Breaking Bad: Saison 2: Nouvelle donne (Épisode 11),,Firefox PC (Cadmium),00:04:48,Not latest view,FR (France)
Justine,2020-04-10 15:32:35,00:38:01,Autoplayed: user action: None; ,Breaking Bad: Saison 2: Introspection (Épisode 10),,Firefox PC (Cadmium),00:46:43,00:46:43,FR (France)
Justine,2020-04-10 14:19:23,00:09:36,,Alta mar: Saison 2: Casandra (Épisode 1),,Android DefaultWidevineL3Phone Android Phone,00:09:47,Not latest view,FR (France)
Justine,2020-04-10 14:09:55,00:39:40,Autoplayed: user action: None; ,Breaking Bad: Saison 2: Seuls au monde (Épisode 9),,Firefox PC (Cadmium),00:46:44,00:46:44,FR (France)
Justine,2020-04-10 13:06:43,00:45:36,Autoplayed: user action: None; ,Breaking Bad: Saison 2: Appelez donc Saul (Épisode 8),,Firefox PC (Cadmium),00:46:43,00:46:43,FR (France)
Justine,2020-04-10 12:59:52,00:05:52,,Breaking Bad: Saison 2: Poisson lune (Épisode 7),,Firefox PC (Cadmium),00:46:40,00:46:40,FR (France)
Justine,2020-04-10 11:30:03,00:39:49,Autoplayed: user action: None; ,Breaking Bad: Saison 2: Poisson lune (Épisode 7),,Firefox PC (Cadmium),00:40:49,Not latest view,FR (France)
Justine,2020-04-10 11:19:53,00:10:06,,Breaking Bad: Saison 2: Règlements de comptes (Épisode 6),,Firefox PC (Cadmium),00:46:45,00:46:45,FR (France)
Justine,2020-04-10 09:51:24,00:01:03,Autoplayed: user action: None; ,Alta mar: Saison 2: Casandra (Épisode 1),,Firefox PC (Cadmium),00:01:08,Not latest view,FR (France)
Justine,2020-04-10 09:14:53,00:29:17,,Alta mar: Saison 1: Caïn (Épisode 8),,Firefox PC (Cadmium),00:38:16,00:38:16,FR (France)
Justine,2020-04-09 22:06:43,00:04:25,,Alta mar: Saison 1: Caïn (Épisode 8),,Firefox PC (Cadmium),00:09:14,Not latest view,FR (France)
Justine,2020-04-09 21:28:08,00:30:17,Autoplayed: user action: None; ,The Circle Game: Saison 1: La finale (Épisode 12),,Firefox PC (Cadmium),00:36:56,00:36:56,FR (France)
Justine,2020-04-09 21:26:21,00:01:30,,The Circle Game: Saison 1: No Filter (Épisode 11),,Firefox PC (Cadmium),00:45:34,00:45:34,FR (France)
Justine,2020-04-09 20:51:34,00:33:17,Autoplayed: user action: Unspecified; ,The Circle Game: Saison 1: No Filter (Épisode 11),,Firefox PC (Cadmium),00:42:28,Not latest view,FR (France)
Justine,2020-04-09 20:06:38,00:41:59,Autoplayed: user action: None; ,The Circle Game: Saison 1: La trahison (Épisode 10),,Firefox PC (Cadmium),00:48:02,00:48:02,FR (France)
Justine,2020-04-09 19:22:14,00:40:37,Autoplayed: user action: None; ,The Circle Game: Saison 1: Le super influenceur (Épisode 9),,Firefox PC (Cadmium),00:44:57,00:44:57,FR (France)
Justine,2020-04-09 18:31:57,00:46:06,Autoplayed: user action: None; ,The Circle Game: Saison 1: Les 8 derniers (Épisode 8),,Firefox PC (Cadmium),00:47:46,00:47:46,FR (France)
Justine,2020-04-09 17:47:21,00:37:52,,The Circle Game: Saison 1: Alliances (Épisode 7),,Firefox PC (Cadmium),00:40:49,00:40:49,FR (France)
Justine,2020-04-09 17:13:26,00:02:52,Autoplayed: user action: None; ,The Circle Game: Saison 1: Alliances (Épisode 7),,Firefox PC (Cadmium),00:02:57,Not latest view,FR (France)
Justine,2020-04-09 16:22:39,00:50:45,Autoplayed: user action: None; ,The Circle Game: Saison 1: K.O. (Épisode 6),,Firefox PC (Cadmium),00:50:49,00:50:49,FR (France)
Justine,2020-04-09 15:58:15,00:24:07,,The Circle Game: Saison 1: #TeamWinner (Épisode 5),,Firefox PC (Cadmium),00:43:37,00:43:37,FR (France)
Justine,2020-04-09 15:37:20,00:19:32,,The Circle Game: Saison 1: #TeamWinner (Épisode 5),,Netflix Windows App - Cadmium Windows Mobile,00:19:32,Not latest view,FR (France)
Justine,2020-04-09 14:46:52,00:48:53,,The Circle Game: Saison 1: Les mamies qui déchirent (Épisode 4),,Netflix Windows App - Cadmium Windows Mobile,00:48:53,00:48:53,FR (France)
Justine,2020-04-09 13:59:27,00:44:24,,The Circle Game: Saison 1: #cgolri (Épisode 3),,Netflix Windows App - Cadmium Windows Mobile,00:44:24,00:44:24,FR (France)
Justine,2020-04-09 13:56:17,00:02:49,,The Circle Game: Saison 1: Profil supprimé (Épisode 2),,Netflix Windows App - Cadmium Windows Mobile,00:45:49,00:45:49,FR (France)
Justine,2020-04-09 13:54:38,00:00:07,,The Circle Game: Saison 1: Profil supprimé (Épisode 2),,Firefox PC (Cadmium),00:43:01,Not latest view,FR (France)
Justine,2020-04-09 13:36:01,00:17:20,,The Circle Game: Saison 1: Profil supprimé (Épisode 2),,Firefox PC (Cadmium),00:43:03,Not latest view,FR (France)
Justine,2020-04-09 12:51:49,00:25:44,Autoplayed: user action: None; ,The Circle Game: Saison 1: Profil supprimé (Épisode 2),,Firefox PC (Cadmium),00:25:49,Not latest view,FR (France)
Justine,2020-04-09 12:48:34,00:03:07,,The Circle Game: Saison 1: Bienvenue dans le Cercle (Épisode 1),,Firefox PC (Cadmium),00:49:48,00:49:48,FR (France)
Justine,2020-04-09 12:01:16,00:46:43,,The Circle Game: Saison 1: Bienvenue dans le Cercle (Épisode 1),,Firefox PC (Cadmium),00:46:43,Not latest view,FR (France)
Justine,2020-04-09 11:56:07,00:04:09,Autoplayed: user action: Unspecified; ,Alta mar: Saison 1: Caïn (Épisode 8),,Firefox PC (Cadmium),00:04:51,Not latest view,FR (France)
Justine,2020-04-09 11:05:14,00:37:54,,Alta mar: Saison 1: Trois heures (Épisode 7),,Firefox PC (Cadmium),00:44:38,00:44:38,FR (France)
Justine,2020-04-09 10:16:27,00:06:11,Autoplayed: user action: None; ,Alta mar: Saison 1: Trois heures (Épisode 7),,Firefox PC (Cadmium),00:06:36,Not latest view,FR (France)
Justine,2020-04-09 09:15:25,00:33:27,,Alta mar: Saison 1: 527 L. (Épisode 6),,Firefox PC (Cadmium),00:41:40,00:41:40,FR (France)
Justine,2020-04-08 21:52:41,00:08:10,Autoplayed: user action: None; ,Alta mar: Saison 1: 527 L. (Épisode 6),,Firefox PC (Cadmium),00:08:35,Not latest view,FR (France)
Justine,2020-04-08 20:46:45,00:35:12,,Alta mar: Saison 1: La tempête (Épisode 5),,Firefox PC (Cadmium),00:35:57,00:35:57,FR (France)
Justine,2020-04-08 17:24:59,00:00:20,Autoplayed: user action: None; ,Alta mar: Saison 1: La tempête (Épisode 5),,Firefox PC (Cadmium),00:00:45,Not latest view,FR (France)
Justine,2020-04-08 16:03:13,00:37:12,Autoplayed: user action: None; ,Alta mar: Saison 1: Changement de cap (Épisode 4),,Firefox PC (Cadmium),00:37:38,00:37:38,FR (France)
Justine,2020-04-08 15:34:38,00:25:48,,Alta mar: Saison 1: Sofía (Épisode 3),,Firefox PC (Cadmium),00:39:56,00:39:56,FR (France)
Justine,2020-04-08 15:30:50,00:03:18,,Alta mar: Saison 1: Sofía (Épisode 3),,Firefox PC (Cadmium),00:14:09,Not latest view,FR (France)
Justine,2020-04-08 14:54:18,00:05:45,,Alta mar: Saison 1: Sofía (Épisode 3),,Android DefaultWidevineL3Phone Android Phone,00:10:54,Not latest view,FR (France)
Justine,2020-04-08 14:54:03,00:00:02,,Alta mar: Saison 1: L'albatros (Épisode 1),,Android DefaultWidevineL3Phone Android Phone,00:20:11,00:20:11,FR (France)
Justine,2020-04-07 21:29:57,00:04:52,Autoplayed: user action: None; ,Alta mar: Saison 1: Sofía (Épisode 3),,Firefox PC (Cadmium),00:05:17,Not latest view,FR (France)
Justine,2020-04-07 20:46:47,00:43:08,Autoplayed: user action: None; ,Alta mar: Saison 1: Les alliances (Épisode 2),,Firefox PC (Cadmium),00:43:33,00:43:33,FR (France)
Justine,2020-04-07 20:19:27,00:27:19,,Alta mar: Saison 1: L'albatros (Épisode 1),,Firefox PC (Cadmium),00:47:59,Not latest view,FR (France)
Justine,2020-04-07 19:39:31,00:00:35,,Alta mar: Saison 1: L'albatros (Épisode 1),,Firefox PC (Cadmium),00:20:45,Not latest view,FR (France)
Justine,2020-04-07 15:59:33,00:17:47,,Breaking Bad: Saison 2: Règlements de comptes (Épisode 6),,Firefox PC (Cadmium),00:36:52,Not latest view,FR (France)
Justine,2020-04-07 15:14:04,00:09:52,,Alta mar: Saison 1: L'albatros (Épisode 1),,Android DefaultWidevineL3Phone Android Phone,00:20:12,Not latest view,FR (France)
Justine,2020-04-07 11:53:37,00:07:05,Autoplayed: user action: Unspecified; ,Community: Saison 1: Sciences de l'environnement (Épisode 10),,TPV 2K19 Philips MT5806 Smart TV,00:11:10,Not latest view,FR (France)
Justine,2020-04-07 11:37:50,00:10:28,,Alta mar: Saison 1: L'albatros (Épisode 1),,TPV 2K19 Philips MT5806 Smart TV,00:10:29,Not latest view,FR (France)
Justine,2020-04-07 11:36:35,00:00:01,Autoplayed: user action: None; ,Alta mar: Saison 1: L'albatros (Épisode 1),,TPV 2K19 Philips MT5806 Smart TV,00:00:01,Not latest view,FR (France)
Justine,2020-04-07 11:31:46,00:00:53,Autoplayed: user action: Unspecified; ,Community: Saison 1: Sciences de l'environnement (Épisode 10),,TPV 2K19 Philips MT5806 Smart TV,00:04:05,Not latest view,FR (France)
Justine,2020-04-07 09:39:48,00:03:14,,Community: Saison 1: Sciences de l'environnement (Épisode 10),,Firefox PC (Cadmium),00:03:14,Not latest view,FR (France)
Justine,2020-04-06 21:52:50,00:01:42,Autoplayed: user action: None; ,Community: Saison 1: Sciences de l'environnement (Épisode 10),,Firefox PC (Cadmium),00:01:42,Not latest view,FR (France)
Justine,2020-04-06 21:00:43,00:21:14,Autoplayed: user action: Unspecified; ,Community: Saison 1: Joutes oratoires (Épisode 9),,Firefox PC (Cadmium),00:21:14,00:21:14,FR (France)
Justine,2020-04-06 20:39:25,00:21:15,Autoplayed: user action: None; ,Community: Saison 1: Économie domestique (Épisode 8),,Firefox PC (Cadmium),00:21:15,00:21:15,FR (France)
Justine,2020-04-06 20:18:28,00:20:53,Autoplayed: user action: None; ,Community: Saison 1: Bases de statistiques (Épisode 7),,Firefox PC (Cadmium),00:21:18,00:21:18,FR (France)
Justine,2020-04-06 19:44:29,00:14:34,,"Community: Saison 1: Le football américain, le féminisme et vous (Épisode 6)",,Firefox PC (Cadmium),00:21:18,00:21:18,FR (France)
Justine,2020-04-06 18:29:06,00:00:24,,"Community: Saison 1: Le football américain, le féminisme et vous (Épisode 6)",,Firefox PC (Cadmium),00:06:45,Not latest view,FR (France)
Justine,2020-04-06 17:51:13,00:06:22,Autoplayed: user action: None; ,"Community: Saison 1: Le football américain, le féminisme et vous (Épisode 6)",,Firefox PC (Cadmium),00:06:22,Not latest view,FR (France)
Justine,2020-04-06 17:29:47,00:21:17,Autoplayed: user action: None; ,Community: Saison 1: Droit pénal : Niveau avancé (Épisode 5),,Firefox PC (Cadmium),00:21:19,00:21:19,FR (France)
Justine,2020-04-06 17:07:22,00:22:21,Autoplayed: user action: None; ,Community: Saison 1: Psychologie sociale (Épisode 4),,Firefox PC (Cadmium),00:22:30,00:22:30,FR (France)
Justine,2020-04-06 16:45:58,00:21:06,Autoplayed: user action: Unspecified; ,Community: Saison 1: Bases en réalisation cinématographique (Épisode 3),,Firefox PC (Cadmium),00:21:27,00:21:27,FR (France)
Justine,2020-04-06 16:24:54,00:20:59,Autoplayed: user action: None; ,Community: Saison 1: Introduction à l'espagnol (Épisode 2),,Firefox PC (Cadmium),00:21:17,00:21:17,FR (France)
Justine,2020-04-06 16:03:31,00:21:21,,Community: Saison 1: Le concept de communauté (Épisode 1),,Firefox PC (Cadmium),00:21:21,00:21:21,FR (France)
Justine,2020-04-06 14:29:24,00:00:01,,Breaking Bad: Saison 2: Règlements de comptes (Épisode 6),,Firefox PC (Cadmium),00:18:58,Not latest view,FR (France)
Justine,2020-04-06 13:03:48,00:18:48,Autoplayed: user action: None; ,Breaking Bad: Saison 2: Règlements de comptes (Épisode 6),,Firefox PC (Cadmium),00:18:59,Not latest view,FR (France)
Justine,2020-04-06 12:17:09,00:45:59,Autoplayed: user action: Unspecified; ,Breaking Bad: Saison 2: Nouveau départ (Épisode 5),,Firefox PC (Cadmium),00:46:42,00:46:42,FR (France)
Justine,2020-04-06 11:40:49,00:36:17,,Breaking Bad: Saison 2: Au fond du gouffre (Épisode 4),,Firefox PC (Cadmium),00:46:46,00:46:46,FR (France)
Justine,2020-04-06 09:40:33,00:07:00,,Breaking Bad: Saison 2: Au fond du gouffre (Épisode 4),,Firefox PC (Cadmium),00:10:35,Not latest view,FR (France)
Justine,2020-04-05 22:17:06,00:50:51,Autoplayed: user action: None; ,Élite: Saison 3: Polo (Épisode 8),,Firefox PC (Cadmium),00:49:40,00:49:40,FR (France)
Justine,2020-04-05 21:31:22,00:43:46,Autoplayed: user action: Unspecified; ,Élite: Saison 3: Nadia et Omar (Épisode 7),,Firefox PC (Cadmium),00:44:03,00:44:03,FR (France)
Justine,2020-04-05 20:40:19,00:47:40,Autoplayed: user action: None; ,Élite: Saison 3: Rebeka (Épisode 6),,Firefox PC (Cadmium),00:48:02,00:48:02,FR (France)
Justine,2020-04-05 20:37:08,00:03:03,,Élite: Saison 3: Ander (Épisode 5),,Firefox PC (Cadmium),00:49:48,00:49:48,FR (France)
Justine,2020-04-05 19:53:35,00:33:18,,Élite: Saison 3: Ander (Épisode 5),,Firefox PC (Cadmium),00:46:45,Not latest view,FR (France)
Justine,2020-04-05 14:44:51,00:13:13,,Élite: Saison 3: Ander (Épisode 5),,Firefox PC (Cadmium),00:13:27,Not latest view,FR (France)
Justine,2020-04-05 13:49:12,00:50:13,Autoplayed: user action: None; ,Élite: Saison 3: Lu (Épisode 4),,Firefox PC (Cadmium),00:49:56,00:49:56,FR (France)
Justine,2020-04-05 12:58:35,00:45:22,Autoplayed: user action: None; ,Élite: Saison 3: Cayetana et Valerio (Épisode 3),,Firefox PC (Cadmium),00:45:25,00:45:25,FR (France)
Justine,2020-04-05 12:08:51,00:46:58,,Élite: Saison 3: Samuel et Guzmán (Épisode 2),,Firefox PC (Cadmium),00:47:04,00:47:04,FR (France)
Justine,2020-04-05 11:44:40,00:21:18,,Élite: Saison 3: Carla (Épisode 1),,Firefox PC (Cadmium),00:46:29,00:46:29,FR (France)
Justine,2020-04-05 09:55:22,00:22:00,,Élite: Saison 3: Carla (Épisode 1),,Firefox PC (Cadmium),00:25:01,Not latest view,FR (France)
Justine,2020-04-04 22:20:16,00:02:12,Autoplayed: user action: None; ,Élite: Saison 3: Carla (Épisode 1),,Firefox PC (Cadmium),00:02:28,Not latest view,FR (France)
Justine,2020-04-04 21:29:10,00:47:43,Autoplayed: user action: None; ,Élite: Saison 2: La disparition (Épisode 8),,Firefox PC (Cadmium),00:47:57,00:47:57,FR (France)
Justine,2020-04-04 20:39:00,00:50:05,Autoplayed: user action: None; ,Élite: Saison 2: Disparu depuis 84 heures (Épisode 7),,Firefox PC (Cadmium),00:50:22,00:50:22,FR (France)
Justine,2020-04-04 19:32:41,00:45:12,,Élite: Saison 2: Disparu depuis 66 heures (Épisode 6),,Firefox PC (Cadmium),00:45:16,00:45:16,FR (France)
Justine,2020-04-04 18:45:28,00:47:11,Autoplayed: user action: None; ,Élite: Saison 2: Disparu depuis 63 heures (Épisode 5),,Firefox PC (Cadmium),00:47:15,00:47:15,FR (France)
Justine,2020-04-04 16:57:54,00:46:44,Autoplayed: user action: None; ,Élite: Saison 2: Disparu depuis 59 heures (Épisode 4),,Firefox PC (Cadmium),00:46:47,00:46:47,FR (France)
Justine,2020-04-04 16:17:55,00:38:34,,Élite: Saison 2: Disparu depuis 36 heures (Épisode 3),,Firefox PC (Cadmium),00:51:14,00:51:14,FR (France)
Justine,2020-04-04 16:07:18,00:06:34,,Élite: Saison 2: Disparu depuis 36 heures (Épisode 3),,Android DefaultWidevineL3Phone Android Phone,00:12:52,Not latest view,FR (France)
Justine,2020-04-04 15:42:48,00:06:13,Autoplayed: user action: None; ,Élite: Saison 2: Disparu depuis 36 heures (Épisode 3),,Firefox PC (Cadmium),00:06:21,Not latest view,FR (France)
Justine,2020-04-04 14:50:53,00:45:21,Autoplayed: user action: None; ,Élite: Saison 2: Disparu depuis 34 heures (Épisode 2),,Firefox PC (Cadmium),00:45:34,00:45:34,FR (France)
Justine,2020-04-04 13:52:26,00:49:53,,Élite: Saison 2: Disparu depuis 20 heures (Épisode 1),,Firefox PC (Cadmium),00:49:53,00:49:53,FR (France)
Justine,2020-04-04 13:04:34,00:41:04,,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-huit : Sabrina est une légende (Épisode 8),,Firefox PC (Cadmium),00:58:57,00:58:57,FR (France)
Justine,2020-04-03 22:34:11,00:16:07,Autoplayed: user action: Unspecified; ,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-huit : Sabrina est une légende (Épisode 8),,Firefox PC (Cadmium),00:17:55,Not latest view,FR (France)
Justine,2020-04-03 21:37:08,00:44:53,,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-sept : Le baiser de Judas (Épisode 7),,Firefox PC (Cadmium),00:53:37,00:53:37,FR (France)
Justine,2020-04-03 13:02:08,00:05:55,Autoplayed: user action: Unspecified; ,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-sept : Le baiser de Judas (Épisode 7),,TPV 2K19 Philips MT5806 Smart TV,00:07:57,Not latest view,FR (France)
Justine,2020-04-03 12:02:24,00:00:15,Autoplayed: user action: None; ,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-sept : Le baiser de Judas (Épisode 7),,Firefox PC (Cadmium),00:02:03,Not latest view,FR (France)
Justine,2020-04-03 10:58:47,00:12:20,,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-six : Une bande de sorcières (Épisode 6),,Firefox PC (Cadmium),00:56:50,00:56:50,FR (France)
Justine,2020-04-02 16:40:06,00:38:24,,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-six : Une bande de sorcières (Épisode 6),,Firefox PC (Cadmium),00:44:30,Not latest view,FR (France)
Justine,2020-04-02 15:35:55,00:01:50,,Breaking Bad: Saison 2: Au fond du gouffre (Épisode 4),,Android DefaultWidevineL3Phone Android Phone,00:03:35,Not latest view,FR (France)
Justine,2020-04-02 15:14:23,00:03:41,Autoplayed: user action: None; ,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-six : Une bande de sorcières (Épisode 6),,Firefox PC (Cadmium),00:05:29,Not latest view,FR (France)
Justine,2020-04-02 14:42:11,00:32:09,,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-cinq : Le diable intérieur (Épisode 5),,Firefox PC (Cadmium),00:55:51,00:55:51,FR (France)
Justine,2020-04-02 10:03:03,00:00:11,,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-cinq : Le diable intérieur (Épisode 5),,Firefox PC (Cadmium),00:23:44,Not latest view,FR (France)
Justine,2020-04-02 08:45:40,00:21:47,Autoplayed: user action: None; ,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-cinq : Le diable intérieur (Épisode 5),,Firefox PC (Cadmium),00:23:35,Not latest view,FR (France)
Justine,2020-04-02 07:51:00,00:54:39,Autoplayed: user action: None; ,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-quatre : La Lune du lièvre (Épisode 4),,Firefox PC (Cadmium),00:56:27,00:56:27,FR (France)
Justine,2020-04-02 07:34:48,00:16:04,,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-trois : Lourde est la couronne (Épisode 3),,Firefox PC (Cadmium),00:55:51,00:55:51,FR (France)
Justine,2020-04-01 17:33:20,00:37:03,Autoplayed: user action: None; ,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-trois : Lourde est la couronne (Épisode 3),,Firefox PC (Cadmium),00:38:51,Not latest view,FR (France)
Justine,2020-04-01 16:05:42,00:52:13,,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-deux : Traîne-moi en enfer (Épisode 2),,Firefox PC (Cadmium),00:54:38,00:54:38,FR (France)
Justine,2020-04-01 10:58:30,00:21:52,,Freud: Saison 1: Hystérie (Épisode 1),,Firefox PC (Cadmium),00:35:16,Not latest view,FR (France)
Justine,2020-03-31 16:46:29,00:00:30,Autoplayed: user action: None; ,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-deux : Traîne-moi en enfer (Épisode 2),,Firefox PC (Cadmium),00:02:18,Not latest view,FR (France)
Justine,2020-03-31 14:57:57,00:56:08,,Les nouvelles aventures de Sabrina: Partie 3: Chapitre vingt-et-un : Un cœur aux enfers (Épisode 1),,Firefox PC (Cadmium),00:58:29,00:58:29,FR (France)
Justine,2020-03-31 13:27:40,00:56:52,Autoplayed: user action: Unspecified; ,Les nouvelles aventures de Sabrina: Partie 2: Chapitre vingt : La valse de Mephisto (Épisode 9),,Firefox PC (Cadmium),01:00:27,01:00:27,FR (France)
Justine,2020-03-31 12:33:27,00:45:30,,Les nouvelles aventures de Sabrina: Partie 2: Chapitre dix-neuf : Le sort de la mandragore (Épisode 8),,Firefox PC (Cadmium),00:52:26,00:52:26,FR (France)
Justine,2020-03-30 20:10:21,00:05:17,Autoplayed: user action: None; ,Les nouvelles aventures de Sabrina: Partie 2: Chapitre dix-neuf : Le sort de la mandragore (Épisode 8),,Firefox PC (Cadmium),00:07:00,Not latest view,FR (France)
Justine,2020-03-30 19:18:29,00:44:14,,Les nouvelles aventures de Sabrina: Partie 2: Chapitre dix-huit : Les miracles de Sabrina Spellman (Épisode 7),,Firefox PC (Cadmium),00:56:17,00:56:17,FR (France)
Justine,2020-03-30 17:59:03,00:09:16,,Les nouvelles aventures de Sabrina: Partie 2: Chapitre dix-huit : Les miracles de Sabrina Spellman (Épisode 7),,Android DefaultWidevineL3Phone Android Phone,00:10:59,Not latest view,FR (France)
Justine,2020-03-30 17:41:27,00:17:30,,Les nouvelles aventures de Sabrina: Partie 2: Chapitre dix-sept : Les missionnaires (Épisode 6),,Android DefaultWidevineL3Phone Android Phone,00:52:23,00:52:23,FR (France)
Justine,2020-03-30 16:54:15,00:31:26,,Les nouvelles aventures de Sabrina: Partie 2: Chapitre dix-sept : Les missionnaires (Épisode 6),,Firefox PC (Cadmium),00:34:56,Not latest view,FR (France)
Justine,2020-03-30 16:34:03,00:01:50,Autoplayed: user action: None; ,Les nouvelles aventures de Sabrina: Partie 2: Chapitre dix-sept : Les missionnaires (Épisode 6),,Firefox PC (Cadmium),00:03:33,Not latest view,FR (France)
Justine,2020-03-30 15:25:08,00:54:28,Autoplayed: user action: None; ,Les nouvelles aventures de Sabrina: Partie 2: Chapitre seize : Blackwood (Épisode 5),,Firefox PC (Cadmium),00:56:11,00:56:11,FR (France)
Justine,2020-03-30 14:09:12,00:59:46,Autoplayed: user action: None; ,Les nouvelles aventures de Sabrina: Partie 2: Chapitre quinze : La maison de l'horreur du docteur Cerberus (Épisode 4),,Firefox PC (Cadmium),01:01:58,01:01:58,FR (France)
Justine,2020-03-30 13:10:55,00:58:12,Autoplayed: user action: Unspecified; ,Les nouvelles aventures de Sabrina: Partie 2: Chapitre quatorze : Lupercales (Épisode 3),,Firefox PC (Cadmium),00:59:56,00:59:56,FR (France)
